Message,Date
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""HandleChangeNow 糊机糊间隙立即换材，材质=Q.5.Q.9.Q,楞型=5BA,偏移量=0"",""ExceptionInfo"":""""}",2026-06-04 14:59:52.408997
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""进入 SetGlueGu 准备点位赋值，材质=Q.5.Q.9.Q,楞型=5BA,品牌LS0=,品牌MS1=,品牌LS1=,品牌MS2=,品牌LS2=,品牌MS3=,品牌LS3="",""ExceptionInfo"":""""}",2026-06-04 14:59:52.426413
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""糊机糊间隙赋值任务取消,因为该期间内又收到一个新的糊机糊间隙赋值任务"",""ExceptionInfo"":""""}",2026-06-04 14:59:52.533962
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""糊机糊间隙设备部位和材质匹配失败！\r\n用户勾选的糊机糊间隙设备部位:\r\n下层=False\r\n中层=False\r\n下层=False\r\n当前糊间隙材质情况：1层=Q/5；2层=Q/9；3层=\r\n"",""ExceptionInfo"":""""}",2026-06-04 14:59:52.525900
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""HandleChangeNow SF1糊间隙立即换材，材质=5/Q,楞型=B,偏移量=0"",""ExceptionInfo"":""""}",2026-06-04 14:59:52.725139
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""进入SetGlueSF1准备点位赋值，芯纸材质=5，里纸材质=Q,楞型=B"",""ExceptionInfo"":""""}",2026-06-04 14:59:52.735561
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""糊机糊间隙设备部位和材质匹配失败！\r\n用户勾选的糊机糊间隙设备部位:\r\n下层=False\r\n中层=False\r\n下层=False\r\n当前糊间隙材质情况：1层=Q/5；2层=Q/9；3层=\r\n"",""ExceptionInfo"":""""}",2026-06-04 14:59:52.679808
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""HandleChangeNow SF2糊间隙立即换材，材质=9/Q,楞型=A,偏移量=0"",""ExceptionInfo"":""""}",2026-06-04 14:59:53.023785
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""用户勾选的糊机糊间隙使用部位和材质匹配对应不上，使用默认情况处理"",""ExceptionInfo"":""""}",2026-06-04 14:59:52.921768
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""进入SetGlueSF2准备点位赋值，芯纸材质=9，里纸材质=Q,楞型=A"",""ExceptionInfo"":""""}",2026-06-04 14:59:53.045084
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""GU1糊间隙计算结果：车速值=1;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：41.72\r\nGU1糊间隙计算结果：车速值=2;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.10;车速限制的最小值=2;QDM系数=1.00;界面系数=1.49;计算结果：45.89\r\nGU1糊间隙计算结果：车速值=3;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.20;车速限制的最小值=3;QDM系数=1.00;界面系数=1.49;计算结果：50.06\r\nGU1糊间隙计算结果：车速值=4;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.20;车速限制的最小值=3;QDM系数=1.00;界面系数=1.49;计算结果：50.06\r\nGU1糊间隙计算结果：车速值=100;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：41.72\r\nGU1糊间隙计算结果：车速值=200;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：41.72\r\nGU1糊间隙计算结果：车速值=300;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：41.72\r\nGU1糊间隙计算结果：车速值=400;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：41.72\r\n"",""ExceptionInfo"":""""}",2026-06-04 14:59:53.132475
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""SF1糊间隙计算结果：车速值=10;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=10;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：130.11\r\nSF1糊间隙计算结果：车速值=50;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=12;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：130.11\r\nSF1糊间隙计算结果：车速值=60;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=13;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：130.11\r\nSF1糊间隙计算结果：车速值=120;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=10;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：130.11\r\nSF1糊间隙计算结果：车速值=150;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=10;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：130.11\r\nSF1糊间隙计算结果：车速值=160;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=10;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：130.11\r\nSF1糊间隙计算结果：车速值=200;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=10;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：130.11\r\nSF1糊间隙计算结果：车速值=300;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=11;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：130.11\r\n"",""ExceptionInfo"":""""}",2026-06-04 14:59:53.529187
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""GU2糊间隙计算结果：车速值=1;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=255;车速系数=1.10;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：22.58\r\nGU2糊间隙计算结果：车速值=10;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=255;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：20.53\r\nGU2糊间隙计算结果：车速值=100;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=255;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：20.53\r\nGU2糊间隙计算结果：车速值=110;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=255;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：20.53\r\nGU2糊间隙计算结果：车速值=120;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=255;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：20.53\r\nGU2糊间隙计算结果：车速值=130;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=255;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：20.53\r\nGU2糊间隙计算结果：车速值=140;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=255;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：20.53\r\nGU2糊间隙计算结果：车速值=300;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=255;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：20.53\r\n"",""ExceptionInfo"":""""}",2026-06-04 14:59:53.719133
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""SF2糊间隙计算结果：车速值=10;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：716.00\r\nSF2糊间隙计算结果：车速值=20;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：716.00\r\nSF2糊间隙计算结果：车速值=30;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：716.00\r\nSF2糊间隙计算结果：车速值=50;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：716.00\r\nSF2糊间隙计算结果：车速值=60;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：716.00\r\nSF2糊间隙计算结果：车速值=100;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：716.00\r\nSF2糊间隙计算结果：车速值=200;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：716.00\r\nSF2糊间隙计算结果：车速值=300;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：716.00\r\n"",""ExceptionInfo"":""""}",2026-06-04 14:59:53.865656
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""SetGlueSF1--SF1糊间隙往设备写值动作完成,材质=5/Q,楞型=B"",""ExceptionInfo"":""""}",2026-06-04 14:59:54.053613
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""SetGlueSF2--SF2糊间隙往设备写值动作完成,材质=9/Q,楞型=A"",""ExceptionInfo"":""""}",2026-06-04 14:59:54.144496
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""SetGlueGu--糊机糊间隙设备写值完成,材质=Q.5.Q.9.Q,楞型=5BA"",""ExceptionInfo"":""""}",2026-06-04 14:59:54.248616
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""进入HandleGuGlueMsg ，本次为正常换材，材质=F.6.3.8.N,楞型=5BC"",""ExceptionInfo"":""""}",2026-06-04 15:20:07.615187
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""进入 SetGlueGu 准备点位赋值，材质=F.6.3.8.N,楞型=5BC,品牌LS0=,品牌MS1=,品牌LS1=,品牌MS2=,品牌LS2=,品牌MS3=,品牌LS3="",""ExceptionInfo"":""""}",2026-06-04 15:20:07.641128
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""糊机糊间隙设备部位和材质匹配失败！\r\n用户勾选的糊机糊间隙设备部位:\r\n下层=False\r\n中层=False\r\n下层=False\r\n当前糊间隙材质情况：1层=F/6；2层=3/8；3层=\r\n"",""ExceptionInfo"":""""}",2026-06-04 15:20:07.785258
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""糊机糊间隙设备部位和材质匹配失败！\r\n用户勾选的糊机糊间隙设备部位:\r\n下层=False\r\n中层=False\r\n下层=False\r\n当前糊间隙材质情况：1层=F/6；2层=3/8；3层=\r\n"",""ExceptionInfo"":""""}",2026-06-04 15:20:07.818955
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""用户勾选的糊机糊间隙使用部位和材质匹配对应不上，使用默认情况处理"",""ExceptionInfo"":""""}",2026-06-04 15:20:07.891483
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""SF1糊间隙计算结果：车速值=10;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=10;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：81.62\r\nSF1糊间隙计算结果：车速值=50;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=12;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：81.62\r\nSF1糊间隙计算结果：车速值=60;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=13;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：81.62\r\nSF1糊间隙计算结果：车速值=120;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=10;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：81.62\r\nSF1糊间隙计算结果：车速值=150;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=10;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：81.62\r\nSF1糊间隙计算结果：车速值=160;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=10;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：81.62\r\nSF1糊间隙计算结果：车速值=200;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=10;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：81.62\r\nSF1糊间隙计算结果：车速值=300;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=255;车速系数=1.00;车速限制的最小值=11;QDM系数=1.00;界面系数=4.56;弯翘偏移量=0;计算结果：81.62\r\n"",""ExceptionInfo"":""""}",2026-06-04 15:20:26.150489
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""用户勾选的糊机糊间隙使用部位和材质匹配对应不上，使用默认情况处理"",""ExceptionInfo"":""""}",2026-06-04 15:20:26.127196
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""GU1糊间隙计算结果：车速值=1;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=410;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：42.76\r\nGU1糊间隙计算结果：车速值=2;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=410;车速系数=1.10;车速限制的最小值=2;QDM系数=1.00;界面系数=1.49;计算结果：47.04\r\nGU1糊间隙计算结果：车速值=3;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=410;车速系数=1.20;车速限制的最小值=3;QDM系数=1.00;界面系数=1.49;计算结果：51.32\r\nGU1糊间隙计算结果：车速值=4;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=410;车速系数=1.20;车速限制的最小值=3;QDM系数=1.00;界面系数=1.49;计算结果：51.32\r\nGU1糊间隙计算结果：车速值=100;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=410;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：42.76\r\nGU1糊间隙计算结果：车速值=200;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=410;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：42.76\r\nGU1糊间隙计算结果：车速值=300;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=410;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：42.76\r\nGU1糊间隙计算结果：车速值=400;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=410;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：42.76\r\n"",""ExceptionInfo"":""""}",2026-06-04 15:20:26.355603
